cohort,estimate,se,states
2004,0.005383490712011734,0.00801092586057914,6
2009,0.005188897419513729,0.014535014627904082,34
2014,0.0009085195265816075,0.017849559716310737,44
2018,0.008184362689981076,0.00986282362892086,36
2020,-0.01228121344768886,0.014018527025738236,"11, 53"
2021,-0.018279043965672107,0.01642689797773693,25
2022,0.02366841669399042,0.013198463736657052,9
2023,0.0024003458218433173,0.015726353506205295,41
2024,0.03399684647702157,0.028331809675867667,8
