cohort,estimate,se,states
2014,-0.12735736482483714,0.10037131070105529,44
2018,-0.0246246298317625,0.07123120955785062,36
2020,0.060853247402596275,0.0611931978484323,53
2021,0.019099662708897597,0.08936235508211418,"11, 25"
2022,-0.21847602892334375,0.10759173542559344,9
2024,-0.08801917164210882,0.18706237880846802,"41, 8"
