year,estimate,se
2014,-0.24956577368388855,0.2223180017959272
2015,-0.18501786931377162,0.2151390571720592
2016,0.11207590171667968,0.24270382968760387
2017,-0.28280305804935857,0.21245631279749977
2018,0.15378419354113726,0.15818757394132027
2019,0.005168815993910799,0.14252181996818675
2020,-0.11525969346159264,0.11405343723233151
2021,-0.07931654770446268,0.1052023379519603
2022,-0.01009300244016928,0.14496778128673687
2023,-0.03424793171941088,0.21194245402407666
2024,-0.008106550869947259,0.1753706181619868
