e,estimate,se
-10,2.935334161645904,2.1616668973261834
-9,-1.3253313339328727,1.911895622618357
-8,2.7144647040834555,1.9567360926857122
-7,-2.8654521943500835,1.9954218739726555
-6,0.24363878980082213,2.174008064706955
-5,0.2762558046256126,2.4163410656601942
-4,4.558650925829956,2.129872578911196
-3,-4.585067501336792,1.8327288687052206
-2,2.0378280318882958,1.8558764939080532
-1,-0.18051010653754826,1.6581137068535339
0,-2.0352346328896758,1.801901565067233
1,-0.034423133962011104,2.0510123675368894
2,0.7170570985877132,1.962725325106376
3,-0.4159441891870324,2.064547096165652
4,2.9206165709837735,2.2099035867526196
5,-0.5800231161016044,2.0864068908646796
6,-1.4884595055995553,1.9984540423637767
7,3.050332382787031,2.4939878318825732
8,1.7885305995742802,2.365285556645462
9,0.6066090811006233,2.639725558961914
10,2.7057019872402743,2.63771931579638
