e,estimate,se
-6,0.154783688766483,0.15899228851918895
-5,0.08252599583220231,0.12794531674985501
-4,-0.12525965114333182,0.12810123692736994
-3,0.09697138329179793,0.13401845042976382
-2,0.03462768262967178,0.13277988356892828
-1,0.10831171196715597,0.10659332932656577
0,0.05747239530136477,0.12126110047499115
1,-0.1637879557540577,0.10875464031539553
2,-0.13690850540112637,0.12994608423285034
3,-0.07630449215097708,0.15894377458634534
4,-0.11347045525298968,0.22742692117392865
5,-0.416152628586403,0.31093218065153166
6,-0.10250838460326203,0.30889529383591674
