e,estimate,se
-6,0.41128496988815383,0.30638432526540105
-5,0.4830507083851769,0.4524641867067095
-4,-0.6584675909307043,0.3476474918078442
-3,,0.38940526744849435
-2,-0.8198652188514332,0.4462469808511415
-1,0.05481932456110913,0.4067385902489674
0,-0.3888329888979464,0.42619635217645296
1,-0.5041161623386365,0.5036961087498796
2,-0.21129700477497657,0.5782649590990603
3,0.8568405748318753,0.6629993648440569
4,0.7915322696556719,0.49911888150897216
5,-0.4285999318349767,0.5311167267630519
6,-0.6015997585021651,0.684407664933373
