cohort,estimate,se,states
2005,0.0006893888382824679,0.004930264051753275,6
2010,-5.601303043449102e-06,0.006802744524804228,34
2014,-0.019656137699144677,0.015672419378894353,44
2018,0.010518502237263095,0.005386462043120748,36
2020,0.0024463591243055536,0.009718707382677813,53
2021,0.020106876817400497,0.0055587807727482145,"11, 25"
2022,0.019581917488633034,0.011576252542877575,9
2024,0.012120413123965213,0.012766120670871035,"41, 8"
