cohort,estimate,se,states
2014,-0.005699234724675289,0.03445102533903895,44
2018,0.017703376679218407,0.014740213777734953,36
2020,-0.0007477131457033645,0.018601308889689326,53
2021,-0.03724591729595535,0.05645560267267717,"11, 25"
2022,0.00836610679844983,0.015021169874727782,9
2024,-0.0030025428817529697,0.011898532789907653,"41, 8"
