k,estimate,se
-3,0.0009759765107602184,0.00451133966181114
-2,-0.002480058865593682,0.003893777302940929
-1,0.0,0.0
0,-0.004542317093173944,0.004389277688016659
1,-0.007514527136605717,0.0069278454494342
2,-0.001229464997405283,0.007148676035685383
3,-0.004337177314051767,0.005780216203900671
