cohort,estimate,se,states
2014,0.23523275197821994,0.1518670904542875,44
2018,0.2072184034405077,0.05907653474254843,36
2020,0.019437434044439823,0.08091690085041171,53
2021,-0.07860408829645088,0.06289515428377862,"11, 25"
2022,-0.1110887999462533,0.09520786372657566,9
2024,-0.25873270812149857,0.12551747209505812,"41, 8"
