event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.0006590573403301159,-0.009630362654596714,0.005494103029748849
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,0.020385835202717,0.022729026644860928,0.0044963208551011625
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.050128909815534604,-0.0020533454811479945,0.004637576643317033
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,0.0038933282328250107,-0.04324060213444464,0.02584961177508731
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,0.02987230235771754,-0.005420400275663817,0.016104853962675088
12,California,2014-07,8.0,11.0,0.375,3,-0.006159505392213271,0.004321073494262084,0.11987443081821683
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.0057912191635827726,0.021111804915171062,0.023111882466959808
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,0.0019933498328143506,-0.02502270093881437,0.021071094850580483
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,-0.005986303114334429,0.04068917317573284,0.004569622957408717
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.02421453817686639,-0.042133995640883826,0.0033779412833335183
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.0020531565067221924,-0.07399803633533131,0.0005723607098059602
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,-0.016032842195652708,-0.017154812276506004,0.056675174110646764
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.004844129660897478,0.016240205604613034,0.008227748673121451
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,-0.009631222688357218,0.026632254147766488,0.007993814941362695
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.009784934837589354,-0.028207216106415467,0.05812846743506281
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.028787651650430734,0.0359456796630967,0.008253734184373725
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.005148941332270646,0.018364491725544663,0.02200333612191066
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.04043937888542526,-0.031801344853387425,0.04009951651577929
43,Michigan,2014-09,7.4,9.25,0.25,1,0.02505685702055918,0.012094075072492827,0.05368989386282392
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,-0.04163259900696592,0.02980720867632647,0.04817077761704591
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,-0.024666966933514056,-0.0015662318754566251,0.03275733683376505
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,-0.052257081226872365,0.001670727136826644,0.03597543820339649
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,-0.02543298748249259,0.01298304304710679,0.006427944033167448
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,0.030736678011444224,0.06938681687195747,0.010628527816559779
53,Nebraska,2023-01,9.0,13.5,0.5,3,-0.007976691265559083,-0.02905750865224138,0.010371926061358144
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.03549618318366321,-0.045882025839278195,0.010344908724246007
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,0.006090643312456262,-0.008426331873114812,0.042877306532127686
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.014487079198773262,0.045763219283139034,0.039653120142987684
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,-0.010021964226959723,-0.004219942593399306,0.00487179324669009
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.0013252371589345946,0.008197522443909588,0.08419591846574187
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,0.05129309979785332,0.020271633971767233,0.06050786632949442
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,-0.011044385872412965,-0.019863662317484487,0.021358111352589235
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,-0.0018598318877234843,0.01204781606897426,0.005700934682293372
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,0.018060872028165864,0.03323902271944218,0.00570464827294617
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,0.02012099925667238,-0.01820996686702947,0.005893903914164548
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.009430430128295086,-0.031637865931152975,0.004048565684026225
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,-0.027525283819781338,-0.010722345746055573,0.03557734990575233
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,0.02422995875645695,-0.025561214070093652,0.03955320096553298
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.0031920983977006823,0.04241087742933297,0.01114893601879849
