year,estimate,se
2014,-0.5047102378735921,0.4646076896968011
2015,-0.39706987976312824,0.4663685102741398
2016,-0.40337134471577185,0.46202280050474276
2017,-0.30513736744460207,0.45960415877517047
2018,-0.03142937928450734,0.18680562751855356
2019,-0.047017486954901065,0.15377826602337447
2020,0.0972203447160484,0.12585760593904008
2021,-0.19557618277179564,0.13449852942712326
2022,0.03628392748384257,0.19280097062563642
2023,-1.0869551821096428,0.27051296062987357
2024,-1.651281043057312,0.40653062907214194
