event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.23186237482042493,-0.9747545804041797,0.0032528753685753344
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,0.0968735518890056,1.6014023453331463,0.003566054529164309
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,1.75088990153968,-3.2875695632561532,0.0027912574823439405
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.09331892921123819,-0.34714127521921156,0.03148229656651528
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,1.1648850770099926,0.9672341824701567,0.012054036865736839
12,California,2014-07,8.0,11.0,0.375,3,1.114100955457727,0.30712415946305693,0.18868555388677802
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.4727751302087442,-1.3332023572949447,0.017581401302512168
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,0.04847834107132476,2.268955771476228,0.018334733084701547
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,1.144379845235485,0.8067369926156758,0.004163942635512036
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,-2.435514652349893,-2.3740929453732518,0.003787968637862343
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,-1.1356320119501235,1.337139242101229,0.001764958260549921
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,-0.09868953463390717,-0.4304270984647873,0.07734131079364057
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,-0.4391954627215866,-1.980794928842517,0.005848307644187461
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,1.2180881556191874,0.17697142711433678,0.00578694701337143
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,1.6105125392881519,2.2088093779017175,0.05403768994463939
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,1.1414798575773153,1.9407298041392123,0.00467894284237783
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,3.2239108527184492,1.5604353707327085,0.02290930526021015
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.23367714255764493,-0.8711239614429713,0.03359799204702379
43,Michigan,2014-09,7.4,9.25,0.25,1,2.752363723534246,1.2708658336707161,0.04173068441979373
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,-2.4732388157981005,-2.9069335117684405,0.048790257905913945
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.16357126347958006,-0.5267080595411535,0.02617482572148375
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,2.0980642433611303,3.962296460595117,0.024082137506922417
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,0.9288356552861958,-0.11238802887204624,0.0042863939134639255
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.8260476889068378,-0.3781741518946884,0.006021702441570535
53,Nebraska,2023-01,9.0,13.5,0.5,3,-0.6807510831061259,-0.8240395855445932,0.008018794907043677
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.13591556453892428,0.3263467131173927,0.013745478504916805
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,-0.802642469154023,-0.155551017693202,0.04348717478204427
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.350264430761853,-0.041247065071830846,0.04027399121233866
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,-0.014870071035398169,1.2730886429445434,0.010730344665902787
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,-0.9012280587744965,-0.09232581516821359,0.08792262704143362
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,-0.019080974774408066,-1.0002188565516947,0.05037649211533736
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.08359601121597704,-2.9808001169708813,0.017161715092784215
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,-1.2077226309309594,0.9871342548580646,0.004980273391360591
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,1.1351492668481402,1.7253470463516685,0.0030267384055775053
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,-0.3340323191084531,-0.8258648826338346,0.003493575862127032
76,Vermont,2018-01,10.0,11.75,0.175,2,0.08348443070421885,0.2466639971257738,0.0029471969281935563
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,1.1948625144360694,2.031668481158505,0.033255131937528645
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,-1.1748292130522526,-0.8993403047429425,0.029373488318020495
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.03417069675824891,-2.2014924763169574e-06,0.008455400760540176
