cohort,estimate,se,states
2004,0.410475795446288,0.7425037279460033,6
2009,2.2752626706962404,1.3119442106122814,34
2014,1.8755372255744036,2.0345908647197564,44
2018,-0.585552342717082,1.1947537172060165,36
2020,-0.9375889485626289,1.493193803998749,"11, 53"
2021,3.027246637953618,1.5766047023810486,25
2022,-2.009073552186892,2.877559859640871,9
2023,1.9140919854147036,2.505693636532603,41
2024,-0.8847746094194804,2.9947454149059016,8
