k,estimate,se
-3,-0.003965260661987686,0.008234113626776647
-2,0.0008759189710220524,0.00626742545312982
-1,0.0,0.0
0,0.00988803510934386,0.0072169525952442614
1,0.0458711120799162,0.007958950909520536
2,0.03456461913294521,0.013623659571897017
3,0.05942713502444362,0.012992051839444565
