event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.027968041874376577,-0.03643923759326059,0.0035553460106166964
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.03713310958660336,0.01802116024868998,0.003519066250014257
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.01962004903735698,-0.025796041482784762,0.003196943990177756
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.02214090204358237,-0.00773723984736896,0.031504196120881185
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.004949151931266375,0.004902974613404103,0.013394591230519202
12,California,2014-07,8.0,11.0,0.375,3,0.009242388946581668,-0.00020970257762988054,0.17986974897761185
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,0.02798694950972675,0.03739504073555219,0.01958418492389207
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.013535769359289511,-0.0064488282123186386,0.018428814357502817
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,-0.006527648134307784,-0.031027935750901167,0.004355077836608612
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,-0.029155822697613507,-0.02056715827296514,0.0035437400072581694
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.011785935635617445,-0.005298318020927083,0.0018333385210558158
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.019901908970637185,0.03254522495601703,0.07728302881448107
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.01302208987229677,-0.025147672377112025,0.006188582356146121
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.013428975521268474,0.011567495152862234,0.0060765135881514715
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.011588839537188644,-0.01382332354837408,0.05723123995728814
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.023362463511716405,-0.04604721162773086,0.005159171644988369
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.029216639573842955,0.031259125224135445,0.02436613662060984
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.03919100142107107,-0.035282780092234706,0.03281199569896229
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.011187077046438967,-2.4425915324532976e-06,0.042441106846074966
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,0.006344415479666868,0.0062168261090191634,0.04454882141815192
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.02869693139441739,-0.01491228396636203,0.02530599090870788
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,-0.02383282753800816,-0.0025814507872019554,0.02662310261397067
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,0.00025761507370211656,-0.003821318123115189,0.0043119347793501885
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.02605388525221025,-0.021527512494556603,0.007600312322959303
53,Nebraska,2023-01,9.0,13.5,0.5,3,0.014462033511337923,-0.07235991975438953,0.00896796500775317
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.022202417372798443,-0.017791119848484735,0.01257226644435249
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,-0.0125145054189389,0.0036868752609443417,0.04285970911506178
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.019489208568281416,0.001957920382492276,0.038811371278796074
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,-0.007781247064181165,-0.0038265550961344014,0.009286421769268518
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.007609439881867318,0.00837277850510551,0.08664444503083191
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,0.012803377377920235,-0.004533416815181213,0.05142425438733433
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.016794000773016585,-0.007879082106368618,0.01779756707043697
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,0.002722497073590825,0.009460626001198541,0.005015829595621401
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.00880064193185355,0.010892234572535422,0.0035641505477673704
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,0.009424142129361247,0.0015900619596935367,0.0038470758392245186
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.0426647199937993,-0.032102019046447924,0.0027901728594008704
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,-0.016981162824134893,-0.03047283022170076,0.03409208429539748
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,-0.003449943528398648,0.000319142786962226,0.0316628580356422
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.004368397435959414,0.022218402212701403,0.007930842927130316
