event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
2,Alaska,2003-01,5.65,7.15,0.2654867256637168,1,0.009507175149563174,-0.044839659366553125,0.0018905148161363569
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.05312272123194865,-0.03309715834672082,0.0018532634306541085
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.08110219741584643,-0.029851966660295784,0.0016167448261063502
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.0471645377843111,0.013172488240442454,0.0017348985042278972
6,Arizona,2007-01,5.15,7.25,0.4077669902912619,2,-0.09616592556928003,-0.04174641128802675,0.01641073632325491
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.02247129907540183,-0.01325323063303771,0.015578496681928029
8,Arkansas,2006-10,5.15,7.25,0.4077669902912619,2,-0.02864119950325019,-0.025690005027738133,0.006699151772040682
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.02710573258825196,0.004165312248803579,0.007217764603802977
11,California,2007-01,6.75,8.0,0.1851851851851851,2,0.007896478840458469,0.01882971563048183,0.08808360713025312
12,California,2014-07,8.0,11.0,0.375,3,0.003758640711375754,0.01000101003844546,0.08425031412133602
13,Colorado,2007-01,5.15,7.25,0.4077669902912619,1,0.03761232512464785,0.053310640531718245,0.010549856559659898
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.021865705069492827,-0.029182856975253274,0.010432887215856529
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,0.008438868566531671,0.005540347651059513,0.008992578478321104
18,Delaware,2007-01,6.15,7.25,0.178861788617886,2,-0.005290830261673776,0.06379701444459243,0.0019359637205905566
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.007607223852622892,-0.051551141687394844,0.0020949786502453575
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.02821239935108278,0.021587880639550833,0.0015957891613028626
22,District of Columbia,2005-01,6.15,7.55,0.2276422764227641,3,0.019021873542493573,0.03701238675402062,0.0010121927767090138
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.01905211561657419,0.025904757801014595,0.0009484131174400385
24,Florida,2005-06,5.15,7.21,0.3999999999999999,2,-0.0018962621743823307,0.006429460227206918,0.03826709800253001
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.01696472654195285,0.017718261026819837,0.03793574889169119
