cohort,estimate,se,states
2004,-0.8123973034600918,1.9980136714086028,6
2009,4.1748204919739145,4.070210298969637,34
2014,0.22396650380704744,6.020998701813599,44
2018,3.8329078181833727,3.5393834212739637,36
2020,-2.039707056322887,3.883944858873671,"11, 53"
2021,0.9253820908931454,4.1997860804123635,25
2022,-7.308464766475659,8.38774004136793,9
2023,-1.4978801443015364,8.50311107253256,41
2024,6.892763497464838,10.42485704846823,8
