event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.20562928369376943,-0.025988968713678062,0.006601631316745722
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,0.3027932250059384,0.07122311143122095,0.005835192649303595
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.16785132008285922,0.21986875943867012,0.005693810623316168
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,0.17237574115107557,0.12590698537691614,0.034687670348123284
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,0.29900251037712167,0.36294599407314365,0.01674020041961188
12,California,2014-07,8.0,11.0,0.375,3,0.1826807721982493,-0.08051483328776365,0.06849073394670434
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.09208394392725006,-0.21563602425111084,0.029747559881989346
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.0431578983350025,-0.030721637237941746,0.01687917695976524
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.11968858507173752,0.059959708906857756,0.004215830520486256
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.13205464038593884,0.20276678573790807,0.0045659486782106355
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.6923941146253918,0.8435857915037492,0.0002187339546631802
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,-0.011696526172911836,0.0381395953564283,0.061214293063576716
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.22329278934687258,0.5650460813991773,0.00497990699583132
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.5061681797929202,0.20211734793627967,0.004368888450276382
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.10836698554649238,-0.17143086030066979,0.0702369302734912
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.03623071881061146,-0.026027712815682502,0.010279892619708545
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,-0.2345491503690753,-0.3000774141336051,0.025408425074400887
41,Massachusetts,2015-01,8.0,11.0,0.375,3,0.32433554801955955,0.25357523239425994,0.04925095940562566
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.04197670452148117,0.06920098365739547,0.05276817126850679
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,-0.010406889090194937,0.03661963510429711,0.04559909948314423
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.17581603171402382,0.04896763775042379,0.04000361225397614
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,0.032708569477976956,-0.05324994162907837,0.045624369931373844
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,0.12423718316389598,-0.0017586001121698835,0.010149904526028729
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,0.09983669831689879,0.008037664792275745,0.01810594761375616
53,Nebraska,2023-01,9.0,13.5,0.5,3,-0.06523743149775263,-0.15046954558779335,0.025733370519766118
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.11607126259723399,-0.0631503876719437,0.00881281257043872
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,-0.11314610775458434,-0.08096119480421882,0.027803543673301172
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,-0.13419416192751177,-0.12495672871484365,0.04619872635318425
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,-0.08602893255999366,-0.06056411362048486,0.004885266184975479
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.18258897699690158,0.0859305804716004,0.04789329055645747
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,-0.071714113775591,-0.04058810003947144,0.07620959666229629
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,-0.0016698446559719748,-0.0035921860140550876,0.014586471071361528
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,0.20081910991107188,0.22131974483737027,0.006665573375218465
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,0.07682750895205515,0.08858683909415577,0.0070524758185509205
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,-0.12210831477538031,0.16759162787781268,0.008877976877535023
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.10356734717855987,-0.3023615668468418,0.006237168458295568
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,0.24044731035918088,0.17436975230631502,0.041644060458247076
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,0.19785306285866744,0.03491508529247911,0.04197122891619344
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,-0.09476107470773032,-0.17540151517935465,0.003761548245562393
