cohort,estimate,se,states
2004,0.23888587581441134,1.4582644899284896,6
2009,0.0027116012118570954,2.9150408684624747,34
2014,6.621883491452661,3.4063127380525744,44
2018,-1.4896901751528568,2.013161652632113,36
2020,-4.892707604429141,3.6024609720463587,"11, 53"
2021,1.1551556027877616,2.8198993131219887,25
2022,-0.9836434082355604,5.042102087542794,9
2023,14.351074032449485,3.8079358490249042,41
2024,-4.847942267571682,7.437108392826263,8
