k,estimate,se
-3,-0.002516767288956487,0.005984036678618106
-2,0.002296288516573114,0.004955317939710689
-1,0.0,0.0
0,-0.003141464002396076,0.007165142699129172
1,-0.002009321729026102,0.00783189816191244
2,-0.003483826272395382,0.0076606808469802485
3,-0.0117343119112471,0.0053752256615376285
