unit,state_fips,kind,ym,mw,rate,mw_federal,mw_prev,fed_prev,pct,qual,qual_policy,state_qual
11,11,state,2014-08,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2014-09,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2014-10,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2014-11,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2014-12,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2015-01,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2015-02,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2015-03,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2015-04,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2015-05,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2015-06,9.5,9.5,7.25,9.5,7.25,0.0,0,0,0
11,11,state,2015-07,10.5,10.5,7.25,9.5,7.25,0.10526315789473695,1,1,1
11,11,state,2015-08,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2015-09,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2015-10,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2015-11,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2015-12,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2016-01,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2016-02,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2016-03,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2016-04,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2016-05,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2016-06,10.5,10.5,7.25,10.5,7.25,0.0,0,0,0
11,11,state,2016-07,11.5,11.5,7.25,10.5,7.25,0.09523809523809534,1,1,1
11,11,state,2016-08,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2016-09,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2016-10,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2016-11,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2016-12,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2017-01,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2017-02,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2017-03,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2017-04,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2017-05,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2017-06,11.5,11.5,7.25,11.5,7.25,0.0,0,0,0
11,11,state,2017-07,12.5,12.5,7.25,11.5,7.25,0.08695652173913038,1,1,1
11,11,state,2017-08,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2017-09,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2017-10,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2017-11,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2017-12,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2018-01,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2018-02,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2018-03,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2018-04,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2018-05,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2018-06,12.5,12.5,7.25,12.5,7.25,0.0,0,0,0
11,11,state,2018-07,13.25,13.25,7.25,12.5,7.25,0.06000000000000005,1,1,1
11,11,state,2018-08,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2018-09,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2018-10,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2018-11,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2018-12,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2019-01,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2019-02,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2019-03,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2019-04,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2019-05,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2019-06,13.25,13.25,7.25,13.25,7.25,0.0,0,0,0
11,11,state,2019-07,14.0,14.0,7.25,13.25,7.25,0.05660377358490565,1,1,1
11,11,state,2019-08,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2019-09,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2019-10,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2019-11,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2019-12,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2020-01,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2020-02,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2020-03,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2020-04,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2020-05,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2020-06,14.0,14.0,7.25,14.0,7.25,0.0,0,0,0
11,11,state,2020-07,15.0,15.0,7.25,14.0,7.25,0.0714285714285714,1,1,1
11,11,state,2020-08,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2020-09,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2020-10,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2020-11,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2020-12,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2021-01,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2021-02,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2021-03,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2021-04,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2021-05,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2021-06,15.0,15.0,7.25,15.0,7.25,0.0,0,0,0
11,11,state,2021-07,15.2,15.2,7.25,15.0,7.25,0.013333333333333197,0,0,0
11,11,state,2021-08,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2021-09,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2021-10,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2021-11,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2021-12,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2022-01,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2022-02,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2022-03,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2022-04,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2022-05,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2022-06,15.2,15.2,7.25,15.2,7.25,0.0,0,0,0
11,11,state,2022-07,16.1,16.1,7.25,15.2,7.25,0.0592105263157896,1,1,1
11,11,state,2022-08,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2022-09,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2022-10,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2022-11,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2022-12,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2023-01,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2023-02,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2023-03,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2023-04,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2023-05,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2023-06,16.1,16.1,7.25,16.1,7.25,0.0,0,0,0
11,11,state,2023-07,17.0,17.0,7.25,16.1,7.25,0.05590062111801242,1,1,1
11,11,state,2023-08,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2023-09,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2023-10,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2023-11,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2023-12,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2024-01,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2024-02,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2024-03,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2024-04,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2024-05,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2024-06,17.0,17.0,7.25,17.0,7.25,0.0,0,0,0
11,11,state,2024-07,17.5,17.5,7.25,17.0,7.25,0.02941176470588225,0,0,0
11,11,state,2024-08,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2024-09,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2024-10,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2024-11,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2024-12,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2025-01,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2025-02,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2025-03,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2025-04,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2025-05,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2025-06,17.5,17.5,7.25,17.5,7.25,0.0,0,0,0
11,11,state,2025-07,17.95,17.95,7.25,17.5,7.25,0.02571428571428558,0,0,0
11,11,state,2025-08,17.95,17.95,7.25,17.95,7.25,0.0,0,0,0
11,11,state,2025-09,17.95,17.95,7.25,17.95,7.25,0.0,0,0,0
11,11,state,2025-10,17.95,17.95,7.25,17.95,7.25,0.0,0,0,0
11,11,state,2025-11,17.95,17.95,7.25,17.95,7.25,0.0,0,0,0
11,11,state,2025-12,17.95,17.95,7.25,17.95,7.25,0.0,0,0,0
12,12,state,1990-01,3.35,0.0,3.35,,,,0,0,0
12,12,state,1990-02,3.35,0.0,3.35,3.35,3.35,0.0,0,0,0
12,12,state,1990-03,3.35,0.0,3.35,3.35,3.35,0.0,0,0,0
12,12,state,1990-04,3.8,0.0,3.8,3.35,3.35,0.13432835820895517,1,0,0
12,12,state,1990-05,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1990-06,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1990-07,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1990-08,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1990-09,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1990-10,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1990-11,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1990-12,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1991-01,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1991-02,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1991-03,3.8,0.0,3.8,3.8,3.8,0.0,0,0,0
12,12,state,1991-04,4.25,0.0,4.25,3.8,3.8,0.11842105263157898,1,0,0
12,12,state,1991-05,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1991-06,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1991-07,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1991-08,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1991-09,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1991-10,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1991-11,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1991-12,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-01,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-02,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-03,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-04,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-05,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-06,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-07,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-08,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-09,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-10,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-11,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1992-12,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-01,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-02,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-03,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-04,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-05,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-06,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-07,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-08,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-09,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-10,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-11,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1993-12,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-01,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-02,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-03,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-04,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-05,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-06,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-07,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-08,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-09,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-10,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-11,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1994-12,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-01,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-02,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-03,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-04,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-05,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-06,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-07,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-08,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-09,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-10,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-11,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1995-12,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-01,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-02,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-03,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-04,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-05,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-06,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-07,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-08,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-09,4.25,0.0,4.25,4.25,4.25,0.0,0,0,0
12,12,state,1996-10,4.75,0.0,4.75,4.25,4.25,0.11764705882352944,1,0,0
12,12,state,1996-11,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1996-12,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-01,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-02,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-03,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-04,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-05,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-06,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-07,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-08,4.75,0.0,4.75,4.75,4.75,0.0,0,0,0
12,12,state,1997-09,5.15,0.0,5.15,4.75,4.75,0.08421052631578951,1,0,0
12,12,state,1997-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1997-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1997-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-06,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-07,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-08,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-09,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1998-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-06,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-07,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-08,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-09,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,1999-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-06,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-07,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-08,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-09,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2000-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-06,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-07,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-08,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-09,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2001-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-06,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-07,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-08,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-09,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2002-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-06,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-07,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-08,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-09,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2003-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-06,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-07,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-08,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-09,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-10,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-11,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2004-12,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2005-01,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2005-02,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2005-03,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2005-04,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2005-05,5.15,0.0,5.15,5.15,5.15,0.0,0,0,0
12,12,state,2005-06,6.15,6.15,5.15,5.15,5.15,0.1941747572815533,1,1,1
12,12,state,2005-07,6.15,6.15,5.15,6.15,5.15,0.0,0,0,0
12,12,state,2005-08,6.15,6.15,5.15,6.15,5.15,0.0,0,0,0
12,12,state,2005-09,6.15,6.15,5.15,6.15,5.15,0.0,0,0,0
12,12,state,2005-10,6.15,6.15,5.15,6.15,5.15,0.0,0,0,0
12,12,state,2005-11,6.15,6.15,5.15,6.15,5.15,0.0,0,0,0
12,12,state,2005-12,6.15,6.15,5.15,6.15,5.15,0.0,0,0,0
12,12,state,2006-01,6.4,6.4,5.15,6.15,5.15,0.04065040650406493,0,0,0
12,12,state,2006-02,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
12,12,state,2006-03,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
12,12,state,2006-04,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
12,12,state,2006-05,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
12,12,state,2006-06,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
12,12,state,2006-07,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
12,12,state,2006-08,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
12,12,state,2006-09,6.4,6.4,5.15,6.4,5.15,0.0,0,0,0
