k,estimate,se
-3,0.007943305890366261,0.010007671506329596
-2,0.007425497236055664,0.010579554748715133
-1,0.0,0.0
0,0.006618172967381861,0.007249594482654567
1,0.00929019756705382,0.012082374387961307
2,-0.002131173000356919,0.011118834082084701
3,0.010672163368474423,0.008250931043641793
