event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
12,6,2014-07,8.0,11.0,0.375,3,California,-0.1066707301977306,-0.1879684611073212,0.2854646550117776
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,,,0.0
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,0.04249090606814163,0.004508213278706458,0.2939377144942142
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,-0.07555103482290529,,0.043908819776249094
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,0.2466411252250051,,0.046935547626185806
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,,,0.0
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,-0.1521761486112117,0.05701183251572667,0.19954262296779676
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,,,0.0
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,,,0.0
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,0.05346927547578936,0.22299795428456026,0.13021064012377645
