k,estimate,se
-3,0.02905565055418553,0.0354316497733262
-2,0.0003382990879680529,0.036612317192608296
-1,0.0,0.0
0,0.02854031917544612,0.035974794886332706
1,0.11622849714266013,0.027781397394437076
2,0.03941817025443461,0.04454621473959794
3,0.05407063728388049,0.04885345350501782
