k,estimate,se
-3,0.0005979800723150253,0.008445761599806121
-2,0.0009940686180271647,0.007000104261174371
-1,0.0,0.0
0,-0.00052901104654321,0.0056935429792453075
1,0.005225872573078299,0.008260856908922077
2,-0.002411552004475023,0.008823574360845996
3,0.003969979267260866,0.008332094953548707
