k,estimate,se
-3,0.0020550965401317763,0.005661906495003431
-2,0.0024742068739892595,0.008419973009861378
-1,0.0,0.0
0,-0.003063594159377806,0.004867951753717705
1,0.00607257173253781,0.005901191913716633
2,0.01040072851478002,0.009589662001984271
3,0.0016692950977062857,0.008977386224376202
