k,estimate,se
-3,-0.01026780474803989,0.011266573533464904
-2,-0.002806821669110772,0.008808452026403811
-1,0.0,0.0
0,0.003065404722802993,0.00709271581805275
1,0.0001431973466201319,0.012168746419262017
2,-0.004154881284456628,0.012478010819270233
3,-0.003417847946031768,0.011083161674647162
