k,estimate,se
-3,-0.0030503278949433428,0.009101759821422499
-2,-0.006759075929058635,0.005907815117900456
-1,0.0,0.0
0,-0.014397796337879624,0.006074378456973412
1,-0.011558604916874231,0.004469170723900495
2,-0.007558675686004802,0.008190990027965524
3,-0.0205424826804622,0.008780689797528754
