k,estimate,se
-3,-0.01400274374473801,0.009969884319366542
-2,-0.006669705521798076,0.008857281309844749
-1,0.0,0.0
0,0.0009953546065063065,0.005530382863676491
1,-0.006033326772951339,0.00663663470222021
2,0.0012921751476616188,0.007667342890929716
3,-0.0006177679779201468,0.00928455202468274
