k,estimate,se
-3,-0.00846742884640189,0.007816938481480207
-2,-0.00862703475113372,0.0065035813490365085
-1,0.0,0.0
0,-0.0019042045331745783,0.005322358993885758
1,0.0023150435552800894,0.0055170481230923385
2,-0.004127946699665912,0.008412098930125931
3,-0.009903198783931536,0.008167207828954305
