k,estimate,se
-3,-0.011755909065993629,0.014328304263297266
-2,0.016232140887262263,0.01697993624835077
-1,0.0,0.0
0,0.017023191442504863,0.013705503716695015
1,0.0733255868633516,0.01502542627069329
2,0.052644689034971666,0.019110191122230162
3,0.07493226049255088,0.022046707665571662
