k,estimate,se
-3,-0.007448259983635405,0.006842465946646847
-2,-0.01101568327015277,0.005844623530861511
-1,0.0,0.0
0,-0.0019753888607994883,0.005660796285482181
1,0.0013191916055735767,0.004895430729825652
2,-0.0020855249777479577,0.006292114979401526
3,-0.005688007465397355,0.007056937894414265
