event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
4,2,2015-01,7.75,9.84,0.2696774193548388,2,Alaska,0.024205188037517117,0.06515217119892103,0.003696902675273475
5,2,2024-01,10.85,13.0,0.1981566820276499,2,Alaska,0.003399055789606864,0.020827508848713483,0.0033585019292943752
7,4,2017-01,8.05,12.0,0.4906832298136645,3,Arizona,-0.023514758087867293,0.003494746224005807,0.03309626436306905
9,5,2016-01,7.5,9.25,0.2333333333333334,3,Arkansas,-0.009886350718338571,-0.025096255829473446,0.014071488467743523
12,6,2014-07,8.0,11.0,0.375,3,California,0.0026071974812642007,0.0013479633097206456,0.18895948781680583
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,0.007560591245451692,0.0451485899257717,0.020573874003620627
16,9,2014-01,8.25,10.1,0.2242424242424241,3,Connecticut,-0.017162334820645525,-0.0560227633691186,0.019360116650288802
19,10,2014-06,7.25,8.25,0.1379310344827586,2,Delaware,0.013081829558759972,0.03171271622185218,0.004575162205348469
20,10,2019-01,8.25,10.5,0.2727272727272727,3,Delaware,-0.007134512422765249,0.008905891023270773,0.0037228233237306327
23,11,2014-07,8.25,12.5,0.5151515151515151,4,District of Columbia,0.016181279483015898,-0.04744825476078607,0.0019259864980222246
25,12,2021-10,8.56,13.0,0.5186915887850467,4,Florida,0.013128293362585114,0.015410184216915979,0.08118853573056051
27,15,2015-01,7.25,10.1,0.3931034482758619,4,Hawaii,0.026340522512003972,0.05805054809847243,0.006501323090605109
28,15,2022-10,10.1,14.0,0.3861386138613862,2,Hawaii,0.005787952177214284,0.032370244440749596,0.006383590914289206
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,-0.02859309544374017,-0.04399548069807918,0.060123427374082404
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,-0.039324034403520836,-0.01799204681092198,0.005419890988547113
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,0.00237292498764477,0.009358936951765762,0.02559748218961395
41,25,2015-01,8.0,11.0,0.375,3,Massachusetts,-0.03796113680522653,-0.015383009722428176,0.03447015374605806
43,26,2014-09,7.4,9.25,0.25,1,Michigan,-0.012827459906996685,0.015571998358044403,0.04458587315319405
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,0.005057494198603768,0.007147265795176383,0.02658483212427995
48,29,2019-01,7.85,11.15,0.4203821656050956,4,Missouri,-0.05846059232785575,-0.056980711873900636,0.02796850422388884
51,30,2022-01,8.75,10.55,0.2057142857142857,2,Montana,4.639060349201363e-05,0.03464342746298882,0.0045298389086365935
52,31,2015-01,7.25,9.0,0.2413793103448276,2,Nebraska,0.011881800134994958,0.018320831754165656,0.007984394996697881
53,31,2023-01,9.0,13.5,0.5,3,Nebraska,0.0003591695895269753,-0.02821499633105906,0.009421162170160133
55,32,2020-07,8.25,11.25,0.3636363636363635,4,Nevada,-0.01166310097210918,0.013276312408350532,0.013207607402159408
57,34,2014-01,7.25,8.44,0.1641379310344826,1,New Jersey,0.007155274728403854,-0.005718516399684126,0.04502562953689005
58,34,2019-07,8.85,14.0,0.5819209039548023,5,New Jersey,0.015885475206121075,0.03599232335520641,0.040772708473741294
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,0.01976269382495932,0.0005747828542312372,0.00975571218143095
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,0.009949171335416812,0.0008876520565917478,0.09102303221224389
64,39,2022-01,8.8,10.7,0.2159090909090908,2,Ohio,0.02133269052134998,0.010458001027453978,0.05402298510796998
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,0.0016527590202441989,0.004468971148379075,0.01869696920761039
72,44,2015-01,8.0,10.1,0.2624999999999999,3,Rhode Island,-0.007152537485807853,0.0017972214566601696,0.005269305131920578
73,46,2015-01,7.25,8.85,0.2206896551724138,1,South Dakota,-0.0005271761679767895,-0.026522311418222422,0.0037442653132958863
74,46,2022-01,9.45,11.5,0.2169312169312169,2,South Dakota,0.011794149838992574,-0.011964230546214538,0.004041488267506032
76,50,2018-01,10.0,11.75,0.175,2,Vermont,0.020284743512991088,-0.015715516140855867,0.0029311745717639525
77,51,2021-05,7.25,13.5,0.8620689655172413,4,Virginia,-0.038327692818055176,-0.011811371567703621,0.035814931769696905
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,0.015411689550561741,0.015411366090934409,0.03326294427628228
82,54,2015-01,7.25,8.75,0.2068965517241379,2,West Virginia,-0.001262587798489978,0.040736679739881376,0.008331629003677607
