k,estimate,se
-3,0.0026352821351269926,0.004086325351654471
-2,0.00043486841980570933,0.003855346564282981
-1,0.0,0.0
0,0.005603400973125827,0.00447954112986413
1,-0.0037758728022025726,0.00439377505147837
2,-0.0037132322422043012,0.005483820806356461
3,-0.004784795821064716,0.004789253758314322
