event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
4,2,2015-01,7.75,9.84,0.2696774193548388,2,Alaska,-0.03713310958660336,0.01802116024868998,0.003696902675273475
5,2,2024-01,10.85,13.0,0.1981566820276499,2,Alaska,0.010899533587139382,-0.025796041482784762,0.0033585019292943752
7,4,2017-01,8.05,12.0,0.4906832298136645,3,Arizona,-0.02214090204358237,-0.00773723984736896,0.03309626436306905
9,5,2016-01,7.5,9.25,0.2333333333333334,3,Arkansas,-0.004949151931266375,0.004902974613404103,0.014071488467743523
12,6,2014-07,8.0,11.0,0.375,3,California,0.009242388946581668,-0.00020970257762988054,0.18895948781680583
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,0.02798694950972675,0.03739504073555219,0.020573874003620627
16,9,2014-01,8.25,10.1,0.2242424242424241,3,Connecticut,-0.013535769359289511,-0.0064488282123186386,0.019360116650288802
19,10,2014-06,7.25,8.25,0.1379310344827586,2,Delaware,-0.006527648134307784,-0.031027935750901167,0.004575162205348469
20,10,2019-01,8.25,10.5,0.2727272727272727,3,Delaware,-0.029155822697613507,-0.02056715827296514,0.0037228233237306327
23,11,2014-07,8.25,12.5,0.5151515151515151,4,District of Columbia,0.011785935635617445,-0.005298318020927083,0.0019259864980222246
25,12,2021-10,8.56,13.0,0.5186915887850467,4,Florida,0.019901908970637185,0.03254522495601703,0.08118853573056051
27,15,2015-01,7.25,10.1,0.3931034482758619,4,Hawaii,0.01302208987229677,-0.025147672377112025,0.006501323090605109
28,15,2022-10,10.1,14.0,0.3861386138613862,2,Hawaii,0.01892136347630429,0.011567495152862234,0.006383590914289206
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,-0.011588839537188644,-0.01382332354837408,0.060123427374082404
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,-0.023362463511716405,-0.04604721162773086,0.005419890988547113
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,0.029216639573842955,0.031259125224135445,0.02559748218961395
41,25,2015-01,8.0,11.0,0.375,3,Massachusetts,-0.03919100142107107,-0.035282780092234706,0.03447015374605806
43,26,2014-09,7.4,9.25,0.25,1,Michigan,-0.011187077046438967,-2.4425915324532976e-06,0.04458587315319405
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,0.02869693139441739,-0.01491228396636203,0.02658483212427995
48,29,2019-01,7.85,11.15,0.4203821656050956,4,Missouri,-0.02383282753800816,-0.0025814507872019554,0.02796850422388884
51,30,2022-01,8.75,10.55,0.2057142857142857,2,Montana,0.00025761507370211656,-0.003821318123115189,0.0045298389086365935
52,31,2015-01,7.25,9.0,0.2413793103448276,2,Nebraska,-0.02605388525221025,-0.021527512494556603,0.007984394996697881
53,31,2023-01,9.0,13.5,0.5,3,Nebraska,0.00036234335347593016,-0.07235991975438953,0.009421162170160133
55,32,2020-07,8.25,11.25,0.3636363636363635,4,Nevada,-0.022202417372798443,-0.017791119848484735,0.013207607402159408
57,34,2014-01,7.25,8.44,0.1641379310344826,1,New Jersey,-0.0125145054189389,0.0036868752609443417,0.04502562953689005
58,34,2019-07,8.85,14.0,0.5819209039548023,5,New Jersey,0.019489208568281416,0.001957920382492276,0.040772708473741294
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,-0.007781247064181165,-0.0038265550961344014,0.00975571218143095
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,0.007609439881867318,0.00837277850510551,0.09102303221224389
64,39,2022-01,8.8,10.7,0.2159090909090908,2,Ohio,0.012803377377920235,-0.004533416815181213,0.05402298510796998
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,0.016794000773016585,-0.007879082106368618,0.01869696920761039
72,44,2015-01,8.0,10.1,0.2624999999999999,3,Rhode Island,0.002722497073590825,0.009460626001198541,0.005269305131920578
73,46,2015-01,7.25,8.85,0.2206896551724138,1,South Dakota,-0.00880064193185355,0.010892234572535422,0.0037442653132958863
74,46,2022-01,9.45,11.5,0.2169312169312169,2,South Dakota,0.009424142129361247,0.0015900619596935367,0.004041488267506032
76,50,2018-01,10.0,11.75,0.175,2,Vermont,-0.0426647199937993,-0.032102019046447924,0.0029311745717639525
77,51,2021-05,7.25,13.5,0.8620689655172413,4,Virginia,-0.016981162824134893,-0.03047283022170076,0.035814931769696905
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,-0.003449943528398648,0.000319142786962226,0.03326294427628228
82,54,2015-01,7.25,8.75,0.2068965517241379,2,West Virginia,0.004368397435959414,0.022218402212701403,0.008331629003677607
