k,estimate,se
-3,-0.005004734726797692,0.003262832277627196
-2,-0.007968578124653845,0.0037003424422983235
-1,0.0,0.0
0,-0.0018335904324961636,0.0034882036037539007
1,-0.004047316561683058,0.004554859921512898
2,-0.0012447996204013264,0.003110169279709637
3,-0.0033312531753098102,0.002904548732472354
