k,estimate,se
-3,-0.003046935323996515,0.006588566637591797
-2,-0.003946375829521873,0.006172228735652099
-1,0.0,0.0
0,-0.0020814978378100295,0.007319926962097871
1,-0.005036633437060833,0.005496608576987347
2,-0.0003588855766980054,0.00696860283088938
3,-0.0053583819851497905,0.006457368556733602
