k,estimate,se
-3,0.0029670396335617103,0.00443174271237505
-2,0.00486625678552303,0.0032175960780820526
-1,0.0,0.0
0,0.004053225714044613,0.0037682491016329776
1,0.0070052313644229465,0.007040372585102755
2,-0.0002344004726734341,0.006258849827852353
3,0.004617568238356286,0.006610720104835859
