k,estimate,se
-3,0.004982951153888492,0.01309383679255761
-2,-0.002396133148920259,0.009394334958347416
-1,0.0,0.0
0,0.0037574205292812504,0.010583268242804148
1,0.03580521688901501,0.010634430860767548
2,0.024403384836791494,0.015625425421860024
3,0.04864923554751032,0.012100943289156327
