k,estimate,se
-3,0.012934255970386829,0.01419840860391503
-2,0.014433884261447733,0.008115099420453893
-1,0.0,0.0
0,0.00546329201672415,0.011151470583737375
1,0.004025408163820221,0.014162505434086264
2,0.002009076853172353,0.010159783585012652
3,0.02110470086722133,0.011726015304871116
