event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,source,post_avg,pre_avg,weight
3,2,2010-01,7.25,7.75,0.0689655172413792,1,state,-0.19585910817776253,0.03246161032342787,0.006006454898237092
4,2,2015-01,7.75,9.84,0.2696774193548388,2,state,0.04882063970305128,-0.18743893294081726,0.008756074796414737
5,2,2024-01,10.85,13.0,0.1981566820276499,2,state,0.18966855330254084,0.28866910155562664,0.008782773855992836
7,4,2017-01,8.05,12.0,0.4906832298136645,3,state,0.377598736279521,0.21393250738336445,0.0566980045754294
9,5,2016-01,7.5,9.25,0.2333333333333334,3,state,0.7234053750636762,0.8887496757022015,0.01923865893704003
12,6,2014-07,8.0,11.0,0.375,3,state,0.05823073533378986,-0.24692204926290628,0.06654651187158873
14,8,2017-01,8.31,12.0,0.4440433212996388,4,state,-0.2625328628312722,0.024948930030678884,0.03450468024981581
16,9,2014-01,8.25,10.1,0.2242424242424241,3,state,0.14105554762216221,0.5118193168635154,0.010404967387770851
19,10,2014-06,7.25,8.25,0.1379310344827586,2,state,0.4461223366266027,0.44144142641777906,0.004314810042021065
20,10,2019-01,8.25,10.5,0.2727272727272727,3,state,0.25282078359555915,0.25051266273678685,0.006471703298285544
23,11,2014-07,8.25,12.5,0.5151515151515151,4,state,0.7108232254679274,0.697338264633109,0.00024406380404650056
25,12,2021-10,8.56,13.0,0.5186915887850467,4,state,-0.17356011518034498,-0.07302613474887254,0.0639861707209815
27,15,2015-01,7.25,10.1,0.3931034482758619,4,state,0.190353912611666,0.48393045719729866,0.013699327865242562
28,15,2022-10,10.1,14.0,0.3861386138613862,2,state,0.6156978142035574,0.4545524958558276,0.01146104758093708
30,17,2020-01,8.25,13.0,0.5757575757575757,5,state,-0.024004472292568524,-0.09511736652285885,0.09050491553123602
36,23,2017-01,7.5,12.0,0.6000000000000001,4,state,0.2542956989594248,0.094431470276652,0.0031006222594638787
38,24,2015-01,7.25,10.1,0.3931034482758619,4,state,-1.011513177872726,-0.7401960865658777,0.030298751293551484
41,25,2015-01,8.0,11.0,0.375,3,state,0.35726341178337995,-0.20131458224271848,0.03630377896918527
43,26,2014-09,7.4,9.25,0.25,1,state,0.20516091000114245,0.3210103736783987,0.017843665424751447
44,26,2025-03,10.56,12.48,0.1818181818181818,1,state,0.3041514269815524,0.10144450809017869,0.028887551957657694
46,27,2014-08,7.25,9.65,0.3310344827586207,3,state,-0.029410464297676242,-0.43089008663086004,0.005204483733365724
48,29,2019-01,7.85,11.15,0.4203821656050956,4,state,0.4690285697524932,0.3262365262311109,0.014668827733963255
51,30,2022-01,8.75,10.55,0.2057142857142857,2,state,-0.1353727828401825,-0.34696903296906534,0.0021018482180636703
52,31,2015-01,7.25,9.0,0.2413793103448276,2,state,0.5529453418192143,0.26042727311250236,0.008685663131320106
53,31,2023-01,9.0,13.5,0.5,3,state,-0.1539886433404114,-0.21459678144120087,0.024814003467686373
55,32,2020-07,8.25,11.25,0.3636363636363635,4,state,-0.23400449125529676,-0.2162416601578503,0.016731526651185456
57,34,2014-01,7.25,8.44,0.1641379310344826,1,state,0.05582786979860166,0.013101747408706732,0.03080969148772153
58,34,2019-07,8.85,14.0,0.5819209039548023,5,state,0.03675949214135232,0.0483084738094659,0.0648265136423118
59,35,2020-01,7.5,12.0,0.6000000000000001,3,state,0.11008635917748477,0.1486199122869185,0.005312170041163973
61,36,2014-01,7.25,9.7,0.3379310344827586,3,state,-0.9206328997962736,-1.2723154349269599,0.0088560429672836
64,39,2022-01,8.8,10.7,0.2159090909090908,2,state,-0.2271810748894325,-0.005538168425088585,0.029810260853820686
68,41,2016-07,9.25,11.25,0.2162162162162162,2,state,-0.2837611935736952,-0.6197994051518809,0.009797999946186978
72,44,2015-01,8.0,10.1,0.2624999999999999,3,state,0.3392817356297211,0.2703105680226159,0.0021983620579233976
73,46,2015-01,7.25,8.85,0.2206896551724138,1,state,0.26680391974848305,0.6787551892644696,0.004501554201852635
74,46,2022-01,9.45,11.5,0.2169312169312169,2,state,-0.039205729124956123,0.26937578668235673,0.004266807365923947
76,50,2018-01,10.0,11.75,0.175,2,state,0.2777002443439389,0.0010447626791072473,0.0009289038028321179
77,51,2021-05,7.25,13.5,0.8620689655172413,4,state,0.4029325439519156,0.5119579251835877,0.03935709106089532
80,53,2017-01,9.47,13.5,0.4255543822597676,2,state,0.2247877056532852,-0.2665838101207396,0.043704628214145905
82,54,2015-01,7.25,8.75,0.2068965517241379,2,state,-0.4130400489540238,-0.9402640858143343,0.001687176142730864
90,6001,2014-07,8.0,13.23,0.65375,2,both,-0.5150049597593729,-2.065716804346802,0.012152237481498922
93,6013,2014-07,8.0,13.41,0.67625,5,both,,,0.0
96,6037,2014-07,8.0,12.0,0.5,4,both,0.078926035887118,0.0740643187810508,0.03162991075760699
99,6041,2014-07,8.0,11.0,0.375,3,both,,,0.0
102,6073,2014-07,8.0,11.5,0.4375,4,both,,,0.0
104,6075,2015-05,11.05,15.0,0.3574660633484161,4,local,-0.5829613549363071,-0.4431580920003555,0.0029097907518962616
107,6081,2014-07,8.0,13.5,0.6875,4,both,,,0.0
110,6085,2013-04,8.0,10.5,0.3125,1,local,0.651365373377518,0.43649325377523773,0.013604052257669674
111,6085,2017-07,10.5,15.45,0.4714285714285713,3,local,0.06404180684418637,-0.03591574608429715,0.007564210102530834
114,6097,2014-07,8.0,11.0,0.375,3,both,0.634727853850101,,0.004319752863835694
116,8031,2017-01,8.31,12.85,0.5463297232250299,4,both,-1.3677063079272864,-0.6953637441714466,0.007316715159122262
118,17031,2015-07,8.25,12.0,0.4545454545454546,3,local,-0.21925611043313253,-0.3679276449443343,0.01177916459481801
134,23005,2016-01,7.5,11.0,0.4666666666666665,2,local,,,0.0
136,24031,2014-10,7.25,12.25,0.6896551724137931,5,local,0.7334079132011464,,0.004103273339254068
138,24033,2014-10,7.25,11.5,0.5862068965517242,4,local,-0.5064892933005753,-1.0668556840694503,0.01862236353171272
140,27053,2014-08,7.25,11.25,0.5517241379310345,5,both,0.1866661289154128,0.2493673374497094,0.002520878522451206
142,27123,2014-08,7.25,9.65,0.3310344827586207,3,both,0.3475379946276336,0.430158776886997,0.0051048982006655355
143,27123,2020-01,9.86,15.0,0.5212981744421907,2,local,0.4487217348428378,-0.7752754613168946,0.0023139442332547884
145,35001,2013-01,7.5,8.75,0.1666666666666667,1,local,0.9072742650161674,1.078132509477678,0.006774652206731861
146,35001,2021-01,9.35,11.5,0.2299465240641711,2,both,0.9474013509239866,1.1554800549713131,0.0022192191031928537
147,35013,2015-01,7.5,9.2,0.2266666666666665,2,local,0.6746059685487307,0.653250925617515,0.0019001416046078032
148,35013,2023-01,10.5,11.5,0.0952380952380953,1,local,1.2668506559065729,0.5650774900158506,0.0025691974308207437
150,35049,2012-03,9.5,10.84,0.1410526315789473,1,local,,,0.0
151,35049,2022-03,12.32,12.95,0.0511363636363635,1,local,-0.38417351513206643,0.3810617151699618,0.0015505288455201587
153,36005,2014-01,7.25,11.0,0.5172413793103448,3,both,,,0.0
155,36047,2014-01,7.25,11.0,0.5172413793103448,3,both,0.15661700915180354,-0.05426842334306059,0.0036828349465724535
157,36059,2014-01,7.25,10.0,0.3793103448275863,3,both,,,0.0
159,36061,2014-01,7.25,11.0,0.5172413793103448,3,both,,,0.0
161,36081,2014-01,7.25,11.0,0.5172413793103448,3,both,0.18886619428778784,0.7967605417977723,0.00715236661587887
163,36085,2014-01,7.25,11.0,0.5172413793103448,3,both,,,0.0
165,36103,2014-01,7.25,10.0,0.3793103448275863,3,both,,,0.0
167,36119,2014-01,7.25,10.0,0.3793103448275863,3,both,,,0.0
227,41051,2016-07,9.25,12.5,0.3513513513513513,3,both,-0.16177711202333267,,0.003714319240003129
254,53033,2015-04,9.47,16.0,0.6895459345300949,3,local,0.6315764777253404,0.3060457651512958,0.0035962765653623444
255,53033,2021-01,15.75,17.27,0.0965079365079364,1,local,-1.1457636342965154,,0.006581181604966107
258,53053,2016-02,9.47,12.35,0.3041182682154169,3,local,,,0.0
