k,estimate,se
-3,-0.0020289356450203144,0.004665859252479156
-2,-0.0035411866790929364,0.0035870183881462933
-1,0.0,0.0
0,-0.0019085807632585189,0.0044555098835655955
1,-0.0011054788727883583,0.005341914384745744
2,-0.0029344409970021605,0.006477798010910137
3,-0.001316173876532505,0.006039388525817366
