k,estimate,se
-3,0.0062857524901334585,0.025583503936249828
-2,-0.011307927625573692,0.02553276794168603
-1,0.0,0.0
0,0.009818372938599886,0.016789718757088942
1,-0.027118046970926624,0.03470497187240431
2,-0.010585758174504028,0.026073452204728585
3,-0.023086305999111947,0.022420543377301844
