event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
4,2,2015-01,7.75,9.84,0.2696774193548388,2,Alaska,0.013368860165365586,-0.0896922856709003,0.0038106540946960896
5,2,2024-01,10.85,13.0,0.1981566820276499,2,Alaska,0.015782816226496424,0.001989676949793878,0.00289573273521076
7,4,2017-01,8.05,12.0,0.4906832298136645,3,Arizona,0.026218872394170898,0.032372517962383565,0.03288590411674654
9,5,2016-01,7.5,9.25,0.2333333333333334,3,Arkansas,0.001390508734366018,0.031155656368075976,0.013077540715312379
12,6,2014-07,8.0,11.0,0.375,3,California,-0.026175441497014215,-0.018346982899937053,0.1979381562641645
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,-0.02794206597720605,3.954283450664786e-05,0.01793211035622665
16,9,2014-01,8.25,10.1,0.2242424242424241,3,Connecticut,0.030269514999894543,0.030753112352936658,0.019673360646629307
19,10,2014-06,7.25,8.25,0.1379310344827586,2,Delaware,-0.007677253164066006,-0.02694590344367353,0.004700969676849532
20,10,2019-01,8.25,10.5,0.2727272727272727,3,Delaware,0.07051419271904917,0.04555466672753905,0.004084154790423541
23,11,2014-07,8.25,12.5,0.5151515151515151,4,District of Columbia,0.007276015523455609,0.017985572187804,0.0018242529557111148
25,12,2021-10,8.56,13.0,0.5186915887850467,4,Florida,-0.021665926533510682,-0.003456734318123593,0.07925655596833907
27,15,2015-01,7.25,10.1,0.3931034482758619,4,Hawaii,-0.0595799884582848,-0.06743018252429502,0.005816080985305209
28,15,2022-10,10.1,14.0,0.3861386138613862,2,Hawaii,0.02562442441969791,0.03330071028040214,0.006027090686747503
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,0.01810569000925237,0.006783379633804078,0.05780577215068739
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,0.04282559932678848,0.024110789385932828,0.005042301062752192
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,-0.011672897742131226,-0.015346297990773479,0.023625900627501032
41,25,2015-01,8.0,11.0,0.375,3,Massachusetts,-0.0009663303223993377,-0.024199647986286335,0.035097267121678884
43,26,2014-09,7.4,9.25,0.25,1,Michigan,-0.010526932626613469,-0.029167854340119446,0.0427045422251641
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,0.002763755254382303,0.007733231269496661,0.02790570282202383
48,29,2019-01,7.85,11.15,0.4203821656050956,4,Missouri,-0.00276351077211023,0.0036699059030091755,0.026849640233011014
51,30,2022-01,8.75,10.55,0.2057142857142857,2,Montana,0.009064955751401347,-0.0075029178579807815,0.004413226338826519
52,31,2015-01,7.25,9.0,0.2413793103448276,2,Nebraska,-0.0019633628070708474,-0.006207661937307735,0.006788237430545114
53,31,2023-01,9.0,13.5,0.5,3,Nebraska,-0.024240849077158063,-0.001898770343604833,0.008454743341757498
55,32,2020-07,8.25,11.25,0.3636363636363635,4,Nevada,-0.004330480432941243,-0.027549944028755345,0.014285948069051556
57,34,2014-01,7.25,8.44,0.1641379310344826,1,New Jersey,0.006433294697223486,-0.008160284495475248,0.045233640479072315
58,34,2019-07,8.85,14.0,0.5819209039548023,5,New Jersey,0.010738307265182517,0.0075157485506269495,0.04059259117082188
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,0.013106795680034852,-0.00018425884511948099,0.010671689380815058
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,0.012812955208149679,0.01838073158051684,0.09271308421521023
64,39,2022-01,8.8,10.7,0.2159090909090908,2,Ohio,0.0029655449231296323,0.008962133845630244,0.055000658331648744
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,-0.01417810732961346,0.05350126727780752,0.01876983195668864
72,44,2015-01,8.0,10.1,0.2624999999999999,3,Rhode Island,-0.025187424991557773,-0.02117058527859489,0.005404670678629898
73,46,2015-01,7.25,8.85,0.2206896551724138,1,South Dakota,-0.005869478034649281,0.024234569949127135,0.0033617233186404626
74,46,2022-01,9.45,11.5,0.2169312169312169,2,South Dakota,0.0050779188690637835,-0.004302646387183064,0.00341935565796063
76,50,2018-01,10.0,11.75,0.175,2,Vermont,-0.03720248012367176,-0.05246693685884432,0.002996693712831933
77,51,2021-05,7.25,13.5,0.8620689655172413,4,Virginia,0.039483292848147,0.037568881283088267,0.03741684446578654
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,0.018248019218253322,0.0011071707449948134,0.0322584862598861
82,54,2015-01,7.25,8.75,0.2068965517241379,2,West Virginia,0.032030628386617195,0.005510648122608111,0.009264884956646286
