k,estimate,se
-3,0.0057367471718151,0.00483153046979066
-2,0.0029806985848885846,0.0040504923730791806
-1,0.0,0.0
0,0.001836414710809054,0.005192830940051938
1,0.00028675314591881587,0.005090848420640126
2,0.0003927291220827977,0.00527769916191171
3,-0.0009569306144139908,0.006197267012371643
