k,estimate,se
-3,-0.012117793662517109,0.008151142400196912
-2,-0.010654385063652617,0.008731998392120594
-1,0.0,0.0
0,-0.00691766708535604,0.008527273679498756
1,-0.00866036706602338,0.006280604628841625
2,-0.004547151498936109,0.00794701925260215
3,-0.005423808899702485,0.008205525608954586
