event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
4,2,2015-01,7.75,9.84,0.2696774193548388,2,Alaska,-0.0493586916515841,0.0027755753416601747,0.004243805641090232
5,2,2024-01,10.85,13.0,0.1981566820276499,2,Alaska,0.04814234572659126,0.06474927526943272,0.003926567469040306
7,4,2017-01,8.05,12.0,0.4906832298136645,3,Arizona,-0.044974100464662436,0.03320793074442019,0.025918224089469394
9,5,2016-01,7.5,9.25,0.2333333333333334,3,Arkansas,-0.00045569702856521066,0.009151519379852258,0.009557793160005833
12,6,2014-07,8.0,11.0,0.375,3,California,-0.017362046124893754,-0.02599366198351233,0.17250054800377276
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,0.09817448739013065,0.15347849862554408,0.018129212805660083
16,9,2014-01,8.25,10.1,0.2242424242424241,3,Connecticut,-0.020258625060968344,-0.10255186394578775,0.02187661484119249
19,10,2014-06,7.25,8.25,0.1379310344827586,2,Delaware,-0.04964736620520904,-0.05286969669617658,0.004383095283025523
20,10,2019-01,8.25,10.5,0.2727272727272727,3,Delaware,-0.04597304168770103,-0.00125763065079032,0.004968927496843888
23,11,2014-07,8.25,12.5,0.5151515151515151,4,District of Columbia,-0.023697669430040202,-0.11967361394942189,0.0013062263847019142
25,12,2021-10,8.56,13.0,0.5186915887850467,4,Florida,0.06642818852132781,0.0741148732905938,0.07888571099377961
27,15,2015-01,7.25,10.1,0.3931034482758619,4,Hawaii,0.09928486730014283,0.16478347576621488,0.006518922350112376
28,15,2022-10,10.1,14.0,0.3861386138613862,2,Hawaii,-0.0036830095418493303,0.028195294404271543,0.007568298099614899
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,-0.06334961814092682,-0.07738950311970233,0.06386210287884396
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,-0.10143004560310684,-0.14162636886787716,0.005046668256386327
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,0.025188878191383463,0.05446528291522068,0.02650955196162951
41,25,2015-01,8.0,11.0,0.375,3,Massachusetts,-0.056985273341799786,-0.024584034030199875,0.03475935256821252
43,26,2014-09,7.4,9.25,0.25,1,Michigan,-0.07775078174432884,-0.02371337128661588,0.04479689555796279
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,0.011108040999915636,0.009862491854850275,0.029528699440638215
48,29,2019-01,7.85,11.15,0.4203821656050956,4,Missouri,-0.061627095852247654,-0.08515983833034346,0.028181731238780424
51,30,2022-01,8.75,10.55,0.2057142857142857,2,Montana,-0.038227652193093875,-0.012227384136466235,0.005143349248540504
52,31,2015-01,7.25,9.0,0.2413793103448276,2,Nebraska,0.042203509137360457,0.013814193219539861,0.007219864626856809
53,31,2023-01,9.0,13.5,0.5,3,Nebraska,0.017239855411503042,-0.05489474938973177,0.009635888378452261
55,32,2020-07,8.25,11.25,0.3636363636363635,4,Nevada,-0.041760533368267586,0.006058016574537639,0.015059652501450896
57,34,2014-01,7.25,8.44,0.1641379310344826,1,New Jersey,0.023026778309333168,0.0008066385569399093,0.05061361531064288
58,34,2019-07,8.85,14.0,0.5819209039548023,5,New Jersey,0.003397694260795031,0.015766442852913787,0.05022358888629681
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,0.026023204039599623,-0.006004262695759377,0.009525799393319625
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,0.022583950985803403,-0.005552297019018548,0.08382525693768024
64,39,2022-01,8.8,10.7,0.2159090909090908,2,Ohio,0.0370782401942302,0.02737589337187657,0.05527304261845161
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,-0.020050872445738888,0.052690499828997484,0.017643460891198767
72,44,2015-01,8.0,10.1,0.2624999999999999,3,Rhode Island,-0.0038528853850170464,-0.002914048000218883,0.005146288179275854
73,46,2015-01,7.25,8.85,0.2206896551724138,1,South Dakota,0.059883646334946944,-0.000717856379041204,0.0033753502739806984
74,46,2022-01,9.45,11.5,0.2169312169312169,2,South Dakota,-0.04504461532606942,-0.02059939447687026,0.0034626152282809866
76,50,2018-01,10.0,11.75,0.175,2,Vermont,0.020234662498141875,-0.025179208247152918,0.00366640941362338
77,51,2021-05,7.25,13.5,0.8620689655172413,4,Virginia,-0.08454490345746293,-0.06211468746448673,0.04635666612694784
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,0.016266088037672016,0.04092492214276988,0.03458595123398019
82,54,2015-01,7.25,8.75,0.2068965517241379,2,West Virginia,-0.048685806457022224,-0.00036392006418473066,0.006774252230257492
