k,estimate,se
-3,-0.0022300698024644884,0.0024779925857525147
-2,0.0009628647724476925,0.003813053707362176
-1,0.0,0.0
0,-0.0027957318059513283,0.0036859164122919064
1,-0.0049521830847790264,0.004392897547875328
2,-0.00800366595702675,0.004837962573807671
3,-0.00036107611997997376,0.00436370472123916
