k,estimate,se
-3,0.002276072477592785,0.004908167503874357
-2,0.0015669959201242527,0.010287609043304925
-1,0.0,0.0
0,0.004666786710282498,0.0066559386345950025
1,0.001384968413112593,0.0052989255612909455
2,-0.00922036276225164,0.009217707236949216
3,-0.001383039875525816,0.009977235956532132
