k,estimate,se
-3,-0.0012355466006806792,0.0060966958047661375
-2,-0.008186673758763115,0.005299518120727987
-1,0.0,0.0
0,0.006334121666614653,0.007044489989157536
1,0.006071979581959704,0.008495577001085388
2,0.0010064085368635372,0.005945932572595087
3,0.0014380963525763462,0.007960807937441078
