event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
2,Alaska,2003-01,5.65,7.15,0.2654867256637168,1,-0.02146784323231113,-0.04092098492945157,0.0018905148161363569
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,0.018503530369244164,0.01632524098081098,0.0018532634306541085
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,0.010078450812037058,0.010621716591603901,0.0016167448261063502
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,-0.03662639571762999,-0.024889307238450765,0.0017348985042278972
6,Arizona,2007-01,5.15,7.25,0.4077669902912619,2,-0.04186817233170892,-0.04764481830733041,0.01641073632325491
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,0.033335675680066165,0.025293607723864832,0.015578496681928029
8,Arkansas,2006-10,5.15,7.25,0.4077669902912619,2,0.021926075869248312,0.03049593486218228,0.006699151772040682
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.012004859515657045,0.007115942062163268,0.007217764603802977
11,California,2007-01,6.75,8.0,0.1851851851851851,2,-0.009347699572902515,-0.0031134552481153835,0.08808360713025312
12,California,2014-07,8.0,11.0,0.375,3,-0.0036487541369461703,-0.003837515607767482,0.08425031412133602
13,Colorado,2007-01,5.15,7.25,0.4077669902912619,1,-0.014583097469630605,-0.013101166187656985,0.010549856559659898
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,0.03125053827255439,0.017961695082195375,0.010432887215856529
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.008598883618352749,0.03225482568013746,0.008992578478321104
18,Delaware,2007-01,6.15,7.25,0.178861788617886,2,-0.028025658200718714,-0.019259524907501643,0.0019359637205905566
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,-0.0060867453080951164,-0.031142154164896893,0.0020949786502453575
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,-0.04711565543687067,-0.015567604220045092,0.0015957891613028626
22,District of Columbia,2005-01,6.15,7.55,0.2276422764227641,3,-0.036870888315524694,-0.03588227991476106,0.0010121927767090138
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,-0.035602488087681634,-0.02165774376307788,0.0009484131174400385
24,Florida,2005-06,5.15,7.21,0.3999999999999999,2,-0.005954265237361863,0.003923555928445052,0.03826709800253001
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.013007145582278803,0.028573982321653445,0.03793574889169119
26,Hawaii,2002-01,5.25,6.25,0.1904761904761904,2,0.01887606980633199,0.0260236419025935,0.00242771788098535
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.0010850252118749515,-0.0080603288975171,0.0031918713968511077
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,-0.030704267632677928,-0.015366939690200896,0.003029022955398366
29,Illinois,2004-01,5.15,7.5,0.4563106796116503,3,0.015171690647039705,0.01003163219891165,0.029420557286552032
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.010229095502617597,0.015544974216920825,0.02944626687968861
32,Iowa,2007-04,5.15,7.25,0.4077669902912619,2,-0.0008396237862133109,-0.009201336663881156,0.007016914029874844
33,Kentucky,2007-07,5.15,7.25,0.4077669902912619,3,0.0018703685159026096,0.008328785306648913,0.010124232924112792
35,Maine,2002-01,5.15,6.5,0.2621359223300969,2,-0.012194944595969849,-0.007181375374731333,0.002751869070970383
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,0.0008270118188757943,-0.04482446059364997,0.002647442190557489
37,Maryland,2007-01,5.15,7.25,0.4077669902912619,3,-0.010063450133471211,0.017276962854353588,0.012879048735363665
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,-0.012384875026809645,-6.644736461591111e-05,0.012553666620379983
40,Massachusetts,2007-01,6.75,8.0,0.1851851851851851,2,0.015098423929189812,-0.004159865182827939,0.016747393609993548
