k,estimate,se
-3,-0.057717768168809726,0.05932421676365561
-2,-0.00870938004537029,0.06810303187696205
-1,0.0,0.0
0,-0.011516633431190384,0.05252520850626081
1,0.024776130005228252,0.05113503134586813
2,-0.09170211992401993,0.07076999221891651
3,-0.05373053172507105,0.06750490128794637
