k,estimate,se
-3,-0.007908044245835943,0.011990661515703301
-2,-0.005279918675402796,0.007085066811771068
-1,0.0,0.0
0,-0.01030906644120241,0.007531061899704656
1,-0.00010388707488541935,0.015744272572820354
2,-0.011992541789562638,0.0123197544963607
3,0.0033077258626832725,0.013952655450512903
