event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,source,post_avg,pre_avg,weight
3,2,2010-01,7.25,7.75,0.0689655172413792,1,state,-0.035617971115391556,0.014623358732339664,0.004291571930205279
4,2,2015-01,7.75,9.84,0.2696774193548388,2,state,-0.03286691035367517,-0.05715418334337996,0.005223552406438645
5,2,2024-01,10.85,13.0,0.1981566820276499,2,state,0.08134777774914055,-0.003170192933344751,0.0025565822492682076
7,4,2017-01,8.05,12.0,0.4906832298136645,3,state,0.07757019863831405,0.052872280710310804,0.022964984804132324
9,5,2016-01,7.5,9.25,0.2333333333333334,3,state,0.06659232380497915,0.013844105496336523,0.009396784359531382
12,6,2014-07,8.0,11.0,0.375,3,state,0.012255770365980134,-0.04592832012340042,0.07466590750662062
14,8,2017-01,8.31,12.0,0.4440433212996388,4,state,0.005043584169400428,-0.13132398732996653,0.012943298509038621
16,9,2014-01,8.25,10.1,0.2242424242424241,3,state,0.05360620280071282,0.05972469464618402,0.02063659664100946
19,10,2014-06,7.25,8.25,0.1379310344827586,2,state,0.06916053744201844,0.09676894375122713,0.005233689935189547
20,10,2019-01,8.25,10.5,0.2727272727272727,3,state,-0.04573942303670986,0.03159878584051046,0.0047290059421093095
23,11,2014-07,8.25,12.5,0.5151515151515151,4,state,-0.1158587707106924,-0.1676334327351936,0.0002274418098015113
25,12,2021-10,8.56,13.0,0.5186915887850467,4,state,-0.02442789439436499,-0.028694437388419036,0.05932445108978841
27,15,2015-01,7.25,10.1,0.3931034482758619,4,state,0.06441929644474353,0.06674081889592531,0.0074619597068379135
28,15,2022-10,10.1,14.0,0.3861386138613862,2,state,0.11086265388423144,0.08138372955924078,0.007173335938708079
30,17,2020-01,8.25,13.0,0.5757575757575757,5,state,0.008538934372652296,-0.07732494847217342,0.057697908151515334
36,23,2017-01,7.5,12.0,0.6000000000000001,4,state,0.2901600518725487,0.2450347960248771,0.002663980438383923
38,24,2015-01,7.25,10.1,0.3931034482758619,4,state,0.007874118943086095,0.024289758918704774,0.01857693102577032
41,25,2015-01,8.0,11.0,0.375,3,state,0.03991929286572249,-0.0263389191946668,0.03968684056395044
43,26,2014-09,7.4,9.25,0.25,1,state,-0.014913632520659137,-0.005065537498275097,0.05046683256896626
44,26,2025-03,10.56,12.48,0.1818181818181818,1,state,-0.02371789147082559,0.03122898917190753,0.052982358022302715
46,27,2014-08,7.25,9.65,0.3310344827586207,3,state,0.019769616382115496,-0.029899876731977137,0.03680115643790045
48,29,2019-01,7.85,11.15,0.4203821656050956,4,state,0.048192889095816205,0.11841144927556102,0.035936266727657734
51,30,2022-01,8.75,10.55,0.2057142857142857,2,state,0.06777152571393197,-0.006743141406038156,0.004559433942266951
52,31,2015-01,7.25,9.0,0.2413793103448276,2,state,0.1223544116936337,0.0850159647151345,0.01196459838756901
53,31,2023-01,9.0,13.5,0.5,3,state,0.010515784755014135,-0.042548403553802405,0.011477638858957775
55,32,2020-07,8.25,11.25,0.3636363636363635,4,state,-0.023783783189982644,-0.0558014067493382,0.012041291842550463
57,34,2014-01,7.25,8.44,0.1641379310344826,1,state,0.03587245409329909,0.03271801603166313,0.047569972392885775
58,34,2019-07,8.85,14.0,0.5819209039548023,5,state,0.0165878467031656,-0.026830852529666105,0.03576525607309461
59,35,2020-01,7.5,12.0,0.6000000000000001,3,state,-0.07336285525604602,-0.14944338798243928,0.0019361187126338889
61,36,2014-01,7.25,9.7,0.3379310344827586,3,state,0.010128662209763606,-0.05918233396759898,0.040698421059113137
64,39,2022-01,8.8,10.7,0.2159090909090908,2,state,-0.009064128892654288,0.008028803167586362,0.0710127794448818
68,41,2016-07,9.25,11.25,0.2162162162162162,2,state,-0.011431788049661495,0.011874899181163023,0.018346902328721666
72,44,2015-01,8.0,10.1,0.2624999999999999,3,state,0.11716404999623098,0.05971861050584515,0.00696518482568373
73,46,2015-01,7.25,8.85,0.2206896551724138,1,state,0.0573624347203634,0.005430971643471505,0.004848198620971978
74,46,2022-01,9.45,11.5,0.2169312169312169,2,state,-0.15248252443703503,-0.1676932395493902,0.005300254154305676
76,50,2018-01,10.0,11.75,0.175,2,state,0.022941582017196316,0.019017608340077263,0.004997140804487253
77,51,2021-05,7.25,13.5,0.8620689655172413,4,state,0.07042232126709946,0.062100060330372076,0.05160438600213218
80,53,2017-01,9.47,13.5,0.4255543822597676,2,state,0.010043730082457958,-0.09207659911024346,0.030758048136936347
82,54,2015-01,7.25,8.75,0.2068965517241379,2,state,-0.08674321435448229,0.01824441171899549,0.004936652216308089
90,6001,2014-07,8.0,13.23,0.65375,2,both,0.01673960636316285,0.03560072877264853,0.0047999024509362215
93,6013,2014-07,8.0,13.41,0.67625,5,both,,,0.0
96,6037,2014-07,8.0,12.0,0.5,4,both,0.07463982963259241,0.08745766298991486,0.022111849666848746
99,6041,2014-07,8.0,11.0,0.375,3,both,,,0.0
102,6073,2014-07,8.0,11.5,0.4375,4,both,-0.35671209529396863,-0.34823726007418276,0.0040566244220941105
104,6075,2015-05,11.05,15.0,0.3574660633484161,4,local,-0.16273176536064193,-0.3437917027219233,0.0024634580747517833
107,6081,2014-07,8.0,13.5,0.6875,4,both,-0.023881369558114818,-0.33037938064092653,0.0017992555312661834
110,6085,2013-04,8.0,10.5,0.3125,1,local,0.22887666176356924,0.26413735223433576,0.001639580840411536
111,6085,2017-07,10.5,15.45,0.4714285714285713,3,local,-0.0028232407641105572,-0.057855490639799445,0.0035075187074469208
114,6097,2014-07,8.0,11.0,0.375,3,both,0.21548684790399464,0.07200088272817418,0.004702707983000809
116,8031,2017-01,8.31,12.85,0.5463297232250299,4,both,0.15983739745707495,-0.13626208328044775,0.0016558598775224186
118,17031,2015-07,8.25,12.0,0.4545454545454546,3,local,-0.10847301684485633,-0.2825833136672331,0.003575684357411156
134,23005,2016-01,7.5,11.0,0.4666666666666665,2,local,-0.11431320483536367,-0.2556391327400953,0.001370848958751562
136,24031,2014-10,7.25,12.25,0.6896551724137931,5,local,,,0.0
138,24033,2014-10,7.25,11.5,0.5862068965517242,4,local,0.17370225541954298,0.12186447085931973,0.002192702612595149
140,27053,2014-08,7.25,11.25,0.5517241379310345,5,both,0.45291281101866465,0.06406029637025523,0.00046855289041579633
142,27123,2014-08,7.25,9.65,0.3310344827586207,3,both,0.14507108083421905,0.13916244973461778,0.0028226446366796023
143,27123,2020-01,9.86,15.0,0.5212981744421907,2,local,0.37537946897245467,0.40852887325100373,0.002965826442173278
145,35001,2013-01,7.5,8.75,0.1666666666666667,1,local,-0.015537876275745488,-0.07873323170989477,0.002563080536603135
146,35001,2021-01,9.35,11.5,0.2299465240641711,2,both,0.15231909301423896,0.04333805033890803,0.0020374332518456576
147,35013,2015-01,7.5,9.2,0.2266666666666665,2,local,-0.08252094446491853,-0.07994127881069346,0.00115892739730241
148,35013,2023-01,10.5,11.5,0.0952380952380953,1,local,0.07721067121163501,-0.055471491473889856,0.0011996490195886964
150,35049,2012-03,9.5,10.84,0.1410526315789473,1,local,-0.08083405722762294,,0.000488173960414981
151,35049,2022-03,12.32,12.95,0.0511363636363635,1,local,0.21967783680322128,0.012957412522240697,0.00030749588304819427
153,36005,2014-01,7.25,11.0,0.5172413793103448,3,both,0.15854680615135175,0.41138645780370053,0.0009311880228790485
155,36047,2014-01,7.25,11.0,0.5172413793103448,3,both,-0.2584377733465525,-0.4729938650733707,0.0007850260309660964
157,36059,2014-01,7.25,10.0,0.3793103448275863,3,both,0.056087132529297645,0.012993326316003584,0.004681880164614576
159,36061,2014-01,7.25,11.0,0.5172413793103448,3,both,0.043674792394132446,-0.13274144060149684,0.0055984497271042944
161,36081,2014-01,7.25,11.0,0.5172413793103448,3,both,0.07841216323385447,0.09920666829453095,0.003964382395577182
163,36085,2014-01,7.25,11.0,0.5172413793103448,3,both,-0.007782806043903745,0.33428190618257614,0.0015792945137257347
165,36103,2014-01,7.25,10.0,0.3793103448275863,3,both,0.13999655851926462,-0.011686041676330916,0.007529326267769775
167,36119,2014-01,7.25,10.0,0.3793103448275863,3,both,0.01641427107857274,0.1430525702415797,0.002377683204721029
227,41051,2016-07,9.25,12.5,0.3513513513513513,3,both,0.06717910003375549,-0.10279339976278656,0.002035396872502469
254,53033,2015-04,9.47,16.0,0.6895459345300949,3,local,0.011365524664436263,-0.14564128411752897,0.00538255206599432
255,53033,2021-01,15.75,17.27,0.0965079365079364,1,local,0.5928198425952189,0.5395016067828025,0.000823328664410379
258,53053,2016-02,9.47,12.35,0.3041182682154169,3,local,,,0.0
