k,estimate,se
-3,-0.01967164911331021,0.006423470383689295
-2,-0.00823813207957399,0.006467911149082431
-1,0.0,0.0
0,-0.010584794935949193,0.006306627621998658
1,-0.012003803423319834,0.0107689406416971
2,-0.0035273566428104626,0.008551261179975799
3,-0.024076923039734598,0.007093943292292128
