k,estimate,se
-3,-0.0020129621983432794,0.011710255564414086
-2,-0.005313389176153275,0.013881997061388877
-1,0.0,0.0
0,-0.00555370087218387,0.009091680981021194
1,-0.004682020891304883,0.013115716967828745
2,-0.020427131443062557,0.017576133809458876
3,0.00875532827262105,0.015098769849836734
