event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.0319921357353388,-0.012673857450182957,0.003807036100032756
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.07521294384507336,-0.03317246277603715,0.0033211716239151443
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.04355985975441209,0.011701748730566536,0.003563886885286064
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.00908029758663334,-0.014020685566372953,0.032001872087557365
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.03506868067727418,0.014155922639859611,0.014826974920946942
12,California,2014-07,8.0,11.0,0.375,3,0.016200007743816153,0.0214052096317931,0.17306983022150246
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.009475269490644783,-0.020361581299632128,0.02143158797684658
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,0.011353941834501335,0.030621806821195904,0.018472857303002424
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.010752763455769358,-0.038201240767885836,0.00430357563763451
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.021839061634092632,0.013573423511825639,0.0032781237921350147
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.034682283446557355,0.0380525277748763,0.0019482621391630538
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.022049152979610936,0.02551545939235403,0.07792889187991588
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.011715644340622382,-0.012476105298394664,0.0065568496272466
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.0440756620290673,0.02620695568604975,0.006222320879098886
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.01896505193636218,-0.039059596469242036,0.060489512266805344
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,0.006258040436097609,-0.060396894334376575,0.0054384648320853195
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.017543303235242273,0.02123191217445361,0.02578816439209322
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.043076177405452304,-0.05518647253624924,0.032523848054433646
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.014603832807630342,-0.03610808766978657,0.04193896269551311
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,0.056139372915713304,0.026400410460937274,0.040738274947312754
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.05621608255610478,0.024274233576804097,0.024302704173087167
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,0.04285872188917968,0.04882993525572443,0.028941721342786886
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,-0.03725931522985468,-0.07479413382227651,0.004231122577317316
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.021697938476875102,-0.034745913457977215,0.008638481248011023
53,Nebraska,2023-01,9.0,13.5,0.5,3,0.00483456967443377,-0.09824061874989667,0.009242079644768947
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.031713025738585206,-0.01363625818163923,0.01164058192330001
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,-0.011451435816260166,0.05095643832584906,0.04303853990198802
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.0020385174104795498,-0.05307425261710923,0.03833385491535496
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.024242445378212928,0.030346377233007468,0.008203271278471012
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.00011908805252760363,0.022536580524032193,0.08616026100634075
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,0.0025718355567235646,-0.0016804298157566122,0.051171307279943005
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.05448578037419991,0.04683859353972614,0.017856672305485884
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,-0.009430531581061809,0.02744297243131448,0.004973433820850486
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.04037570040127402,0.015430189851144263,0.003940235997369895
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,0.019883253036467763,0.023631968117167695,0.004095910170187577
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.05257978277858878,-0.006859891467921986,0.0026679544298682588
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,-0.002829115172731378,-0.06453825181250068,0.03394821306943169
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,-0.048132646148021194,-0.06731373810313357,0.03354487729849573
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.01904399507776436,0.04074290356237277,0.007418309354414372
