k,estimate,se
-3,-0.0026774872207387702,0.00991559389622716
-2,0.0023042208898589435,0.008619068518196651
-1,0.0,0.0
0,0.013289239233031887,0.007795577576307651
1,0.006012411273456916,0.0162078599078275
2,0.004551866192861852,0.010425784188731364
3,0.022972811894733092,0.013546303272190446
