k,estimate,se
-3,0.004858165538889868,0.003465358039927796
-2,0.003747716940651268,0.0027912454314609793
-1,0.0,0.0
0,0.008377889681066552,0.004344045850575107
1,0.005479088285421107,0.0032954249097458276
2,6.726614167223704e-05,0.005008079368241538
3,0.004237850425576816,0.003749856238528559
