k,estimate,se
-3,-0.07270997304829836,0.0160342692246452
-2,-0.0381123712093062,0.02607581662617074
-1,0.0,0.0
0,-0.0099123020897281,0.022847023079604074
1,0.06634361322960397,0.036718207987506024
2,0.03755592445981038,0.03317591301622112
3,0.01044536879315533,0.04485774979370623
