k,estimate,se
-3,-0.0017271233352124165,0.005457190525391401
-2,0.0016717332929433665,0.004555150360031425
-1,0.0,0.0
0,-0.004000115415064228,0.008363865897251214
1,-0.0007182446792149017,0.007349235103682212
2,-0.004218340913856466,0.007814118329057611
3,-0.010930238931996818,0.005399145951437355
