k,estimate,se
-3,-0.0036499153258259314,0.0055419325925461435
-2,0.0031551519519547153,0.007111586129960493
-1,0.0,0.0
0,-0.0029570152427717262,0.005457670736574368
1,-0.0005230205718432665,0.009490748101091484
2,-0.005149197633817536,0.006925978345612401
3,0.006224728311913381,0.007704321591849848
