event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.003463971510586361,-0.057465797021106796,0.003285237611138788
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.01821002373928257,0.051183032249389415,0.0037314425133980296
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.0010875649372435088,-0.09890240750943524,0.0028031487544279182
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.025893931038069584,-0.03962564195797222,0.030970100959925893
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,0.047166606974991004,0.011982200616241057,0.011857387811197719
12,California,2014-07,8.0,11.0,0.375,3,0.04121421092394824,0.010552571640998737,0.18716727577357684
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,0.03522568383458059,0.0023560245349935893,0.01760159163632218
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.00018485707407479846,0.05315079699173142,0.018381548414116676
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.0003493547744143205,-0.0058448424939238075,0.004410348890652745
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,-0.07323770985489196,-0.06766306571255015,0.003828793625812437
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,-0.010641126132809611,0.020812442006775844,0.0017100049618315502
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.018796902713215297,0.006100873906590115,0.07658990244112548
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.016693846042497337,-0.05788584162699012,0.005793365828519505
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.03163926639609508,-0.0031722748650950816,0.005920036334393132
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,0.039556774239735304,0.060547330944414945,0.05373453207884626
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.00790067052413361,0.03273902019088029,0.004859440193794296
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.09488078522402175,0.04835332989202673,0.022840046951129196
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.02372891033993546,-0.03091752377491075,0.03312122956374231
43,Michigan,2014-09,7.4,9.25,0.25,1,0.055644097701415554,0.03144638405459707,0.042979997166032076
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,-0.053494830548373756,-0.07798214970899359,0.04863821806766848
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.0016746898740966493,-0.05277311214046618,0.02638269669003069
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,0.01277993711770628,0.06995773853747389,0.024134810781371835
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,0.06523730703993852,0.038182351388059976,0.0043986606993100365
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.045161859168265275,-0.04160498907129698,0.006486171724956368
53,Nebraska,2023-01,9.0,13.5,0.5,3,0.029814155660695466,-0.030217408214025604,0.008673791065308396
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.010871239111142739,-0.0334264285761838,0.013572130266498552
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,-0.04746537003764649,-0.03469377354151293,0.04266779175452491
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.0410395130799146,0.015388497956832115,0.03932383158644201
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.0010181543769210294,0.03794721812939064,0.01044883561775101
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,-0.014392149999488554,-0.010006557309210268,0.08716406092914358
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,-0.0006835317373015543,-0.04047882206305542,0.051695711791511625
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.010421010172175574,-0.0907129971471875,0.017734136601335597
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,0.015438571337329066,0.04967412031445023,0.005061327830750826
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.017616109009418554,0.005551801605153256,0.0031605437188503087
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,-0.0009131036305116969,-0.011798391092581073,0.0035800321783973268
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.02251111627094632,0.0032727901869527842,0.00292133505360704
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,-0.010266565080484097,-0.006213369719861278,0.03424648380579022
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,-0.006009713234782679,0.02125753460758753,0.029643115374914607
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.016940881511312553,0.00555369090073754,0.00848088295185353
